ACCOUNT_NUM,OWNERSHIP_GROUP
00000783865000000,CITY OF DALLAS
00000783868000000,CITY OF DALLAS
00000783871000000,CITY OF DALLAS
00000783874000000,CITY OF DALLAS
00000783877000000,CITY OF DALLAS
00000783880000000,CITY OF DALLAS
00000783883000000,CITY OF DALLAS
00000783886000000,CITY OF DALLAS
00000783889000000,CITY OF DALLAS
00000783892000000,CITY OF DALLAS
00000783895000000,CITY OF DALLAS
00000783898000000,CITY OF DALLAS
00000783901000000,CITY OF DALLAS
00000783904000000,CITY OF DALLAS
00000783907000000,CITY OF DALLAS
00000783910000000,CITY OF DALLAS
00000783913000000,CITY OF DALLAS
00000783916000000,CITY OF DALLAS
00000783919000000,CITY OF DALLAS
00000783922000000,CITY OF DALLAS
00000783925000000,CITY OF DALLAS
00000783928000000,CITY OF DALLAS
00000783931000000,CITY OF DALLAS
00000783934000000,CITY OF DALLAS
00000783937000000,CITY OF DALLAS
00000783940000000,CITY OF DALLAS
00000783943000000,CITY OF DALLAS
00000783946000000,CITY OF DALLAS
00000783949000000,CITY OF DALLAS
00000783952000000,CITY OF DALLAS
00000783955000000,CITY OF DALLAS
00000783958000000,CITY OF DALLAS
00000783961000000,CITY OF DALLAS
00000783964000000,CITY OF DALLAS
00000783967000000,CITY OF DALLAS
00000783970000000,CITY OF DALLAS
00000783973000000,CITY OF DALLAS
00000783976000000,CITY OF DALLAS
00000783979000000,CITY OF DALLAS
00000783982000000,CITY OF DALLAS
00000783985000000,CITY OF DALLAS
00000783988000000,CITY OF DALLAS
00000783991000000,CITY OF DALLAS
00000783994000000,CITY OF DALLAS
00000783997000000,CITY OF DALLAS
00000784000000000,CITY OF DALLAS
00000784003000000,CITY OF DALLAS
00000784006000000,CITY OF DALLAS
00000784009000000,CITY OF DALLAS
00000784012000000,CITY OF DALLAS
00000784015000000,CITY OF DALLAS
00000784018000000,CITY OF DALLAS
00000784021000000,CITY OF DALLAS
00000784024000000,CITY OF DALLAS
00000784030000000,CITY OF DALLAS
00000784033000000,CITY OF DALLAS
00000784036000000,CITY OF DALLAS
00000784039000000,CITY OF DALLAS
00000784042000000,CITY OF DALLAS
00000784045000000,CITY OF DALLAS
00000784048000000,CITY OF DALLAS
00000784051000000,CITY OF DALLAS
00000784054000000,CITY OF DALLAS
00000784057000000,CITY OF DALLAS
00000784060000000,CITY OF DALLAS
00000784063000000,CITY OF DALLAS
00000784066000000,CITY OF DALLAS
00000784069000000,CITY OF DALLAS
00000784072000000,CITY OF DALLAS
00000784075000000,CITY OF DALLAS
00000784078000000,CITY OF DALLAS
00000784081000000,CITY OF DALLAS
00000784084000000,CITY OF DALLAS
00000784087000000,CITY OF DALLAS
00000784090000000,CITY OF DALLAS
00000784093000000,CITY OF DALLAS
00000784096000000,CITY OF DALLAS
00000784099000000,CITY OF DALLAS
00000784102000000,CITY OF DALLAS
00000784105000000,CITY OF DALLAS
00000784108000000,CITY OF DALLAS
00000784111000000,CITY OF DALLAS
00000784114000000,CITY OF DALLAS
00000784117000000,CITY OF DALLAS
00000784120000000,CITY OF DALLAS
00000784123000000,CITY OF DALLAS
00000784126000000,CITY OF DALLAS
00000784129000000,CITY OF DALLAS
00000784132000000,CITY OF DALLAS
00000784135000000,CITY OF DALLAS
00000784138000000,CITY OF DALLAS
00000784141000000,CITY OF DALLAS
00000784144000000,CITY OF DALLAS
00000784147000000,CITY OF DALLAS
00000784150000000,CITY OF DALLAS
00000784153000000,CITY OF DALLAS
00000784156000000,CITY OF DALLAS
00000784159000000,CITY OF DALLAS
00000784162000000,CITY OF DALLAS
00000784165000000,CITY OF DALLAS
00000784168000000,CITY OF DALLAS
00000784171000000,CITY OF DALLAS
00000784174000000,CITY OF DALLAS
00000784177000000,CITY OF DALLAS
00000784180000000,CITY OF DALLAS
00000784183000000,CITY OF DALLAS
00000784186000000,CITY OF DALLAS
00000784189000000,CITY OF DALLAS
00000784192000000,CITY OF DALLAS
00000784195000000,CITY OF DALLAS
00000784198000000,CITY OF DALLAS
00000784201000000,CITY OF DALLAS
00000784204000000,CITY OF DALLAS
00000784207000000,CITY OF DALLAS
00000784210000000,CITY OF DALLAS
00000784213000000,CITY OF DALLAS
00000784216000000,CITY OF DALLAS
00000784219000000,CITY OF DALLAS
00000784222000000,CITY OF DALLAS
00000784225000000,CITY OF DALLAS
00000784228000000,CITY OF DALLAS
00000784231000000,CITY OF DALLAS
00000784234000000,CITY OF DALLAS
00000784237000000,CITY OF DALLAS
00000784240000000,CITY OF DALLAS
00000784243000000,CITY OF DALLAS
00000784246000000,CITY OF DALLAS
00000784249000000,CITY OF DALLAS
00000784252000000,CITY OF DALLAS
00000784255000000,CITY OF DALLAS
00000784258000000,CITY OF DALLAS
00000784261000000,CITY OF DALLAS
00000784264000000,CITY OF DALLAS
00000784267000000,CITY OF DALLAS
00000784270000000,CITY OF DALLAS
00000784417010000,CITY OF DALLAS
00000784489200000,CITY OF DALLAS
00000785170000100,CITY OF DALLAS
00000785188000100,CITY OF DALLAS
00000785233000000,CITY OF DALLAS
00000785236000000,CITY OF DALLAS
00000785581000000,CITY OF DALLAS
00000785585000000,CITY OF DALLAS
00000785590000000,CITY OF DALLAS
00000785593000000,CITY OF DALLAS
00000785605000000,CITY OF DALLAS
00000785794000000,DALLAS ISD
00000786872000500,CITY OF DALLAS
00000786970700000,CITY OF DALLAS
00000786972990000,CITY OF DALLAS
00000786981000000,CITY OF DALLAS
00000787033500100,DART
00000787033500200,DART
00000787033500300,DART
00000787036000100,DALLAS COUNTY
00000787037120100,DART
00000787225000100,CITY OF DALLAS
00000791118150000,CITY OF DALLAS
00000792553000000,CITY OF DALLAS
00000792793000000,CITY OF DALLAS
00000792883500000,CITY OF DALLAS
00000792883500100,CITY OF DALLAS
00000792883600000,CITY OF DALLAS
00000792883600100,CITY OF DALLAS
00000792884200100,CITY OF DALLAS
00000792884250000,CITY OF DALLAS
00000792884750000,CITY OF DALLAS
00000793559800000,CITY OF DALLAS
00000793936000000,CITY OF DALLAS
00000793955980000,CITY OF DALLAS
00000794005000000,CITY OF DALLAS
00000794094600000,CITY OF DALLAS
00000794119050000,CITY OF DALLAS
00000794119100000,CITY OF DALLAS
00000794119150000,CITY OF DALLAS
00000794128000000,CITY OF DALLAS
00000794129500000,CITY OF DALLAS
00000794129750000,CITY OF DALLAS
00000794131200000,CITY OF DALLAS
00000794131220000,CITY OF DALLAS
00000794131240000,CITY OF DALLAS
00000794174490000,CITY OF DALLAS
00000794174510000,CITY OF DALLAS
00000794176400000,CITY OF DALLAS
00000794176700000,CITY OF DALLAS
00000794181320000,CITY OF DALLAS
00000794183660000,CITY OF DALLAS
00000794204000000,CITY OF DALLAS
00000794216500200,CITY OF DALLAS
00000794265970000,CITY OF DALLAS
00000794265980000,CITY OF DALLAS
00000794286020000,CITY OF DALLAS
00000794289500000,CITY OF DALLAS
00000794299350000,CITY OF DALLAS
00000794301900000,CITY OF DALLAS
00000794307100000,CITY OF DALLAS
00000794309400000,CITY OF DALLAS
00000794309410000,CITY OF DALLAS
00000794515000000,CITY OF DALLAS
00000794522500000,CITY OF DALLAS
00000794536000000,CITY OF DALLAS
00000794550600100,CITY OF DALLAS
00000794944100000,CITY OF DALLAS
00000796469500000,CITY OF DALLAS
00000796470000000,CITY OF DALLAS
00000796470500000,CITY OF DALLAS
00000796478500000,CITY OF DALLAS
00000796478600000,CITY OF DALLAS
00000796529500000,CITY OF DALLAS
00000796933500000,CITY OF DALLAS
00000796933600000,CITY OF DALLAS
00000796933800000,CITY OF DALLAS
00000796934000000,CITY OF DALLAS
00000796934010000,CITY OF DALLAS
00000796934010100,CITY OF DALLAS
00000796934050000,CITY OF DALLAS
00000796942150000,CITY OF DALLAS
00000796942160000,CITY OF DALLAS
00000796942180000,CITY OF DALLAS
00000796942450000,CITY OF DALLAS
00000796942460000,CITY OF DALLAS
00000796942470000,CITY OF DALLAS
00000796946060000,CITY OF DALLAS
00000796951250000,CITY OF DALLAS
00000796951300000,CITY OF DALLAS
00000796951400000,CITY OF DALLAS
00000799448500000,CITY OF DALLAS
00000799449800000,CITY OF DALLAS
00000799450310000,CITY OF DALLAS
00000799460800000,CITY OF DALLAS
00000799460850000,CITY OF DALLAS
00000799460900000,CITY OF DALLAS
00000799480010000,CITY OF DALLAS
00000799598900000,CITY OF DALLAS
00000799598920000,CITY OF DALLAS
00000799858000000,CITY OF DALLAS
00000799858000100,CITY OF DALLAS
00000799861000000,CITY OF DALLAS
00000799876000000,CITY OF DALLAS
00000800149000100,CITY OF DALLAS
00000800158250000,CITY OF DALLAS
00000800158250100,CITY OF DALLAS
00000800158250200,CITY OF DALLAS
00000800200050200,CITY OF DALLAS
00000800206000100,CITY OF DALLAS
00000800206000300,CITY OF DALLAS
00000800210000000,CITY OF DALLAS
00000800254500000,CITY OF DALLAS
00000800254600000,CITY OF DALLAS
00000800570000000,CITY OF DALLAS
00000800572000000,CITY OF DALLAS
00000800597000000,CITY OF DALLAS
00000800656000000,MULTIPLE OWNERS
00000800825000000,CITY OF DALLAS
00000800825500000,CITY OF DALLAS
00000800839000000,CITY OF DALLAS
00000800840000000,CITY OF DALLAS
00000800855000000,CITY OF DALLAS
00000801109000100,CITY OF DALLAS
00000801181800000,CITY OF DALLAS
00000801833000000,CITY OF DALLAS
00000801907000200,CITY OF DALLAS
00000801913000100,CITY OF DALLAS
00000801916000100,CITY OF DALLAS
00000801919000100,CITY OF DALLAS
00000801922000100,CITY OF DALLAS
00000801922000200,CITY OF DALLAS
00000801928000100,CITY OF DALLAS
00000801934000100,CITY OF DALLAS
00000801985000100,CITY OF DALLAS
00000802255000100,CITY OF DALLAS
00000802258000300,CITY OF DALLAS
00000802258000400,CITY OF DALLAS
00000803587000000,DALLAS ISD
00000804049000000,CITY OF DALLAS
00000805933000000,CITY OF DALLAS
00000805936000000,CITY OF DALLAS
00000805939000000,CITY OF DALLAS
00000805942000000,CITY OF DALLAS
00000806612000100,CITY OF DALLAS
00000806612000200,DALLAS ISD
00000806671000000,CITY OF DALLAS
00000806674000000,CITY OF DALLAS
00000806677000000,CITY OF DALLAS
00000806680000000,CITY OF DALLAS
00000806683000000,CITY OF DALLAS
00000806686000000,CITY OF DALLAS
00000806692000100,CITY OF DALLAS
00000806698000000,CITY OF DALLAS
00000806701000000,CITY OF DALLAS
00000806725000100,CITY OF DALLAS
00000806728000000,CITY OF DALLAS
00000806731000000,CITY OF DALLAS
00000806785000000,CITY OF DALLAS
00000806791000000,CITY OF DALLAS
00000806794000100,CITY OF DALLAS
00000806803000000,CITY OF DALLAS
00000806806000000,CITY OF DALLAS
00000806809000000,CITY OF DALLAS
00000806812000000,CITY OF DALLAS
00000806824000000,CITY OF DALLAS
00000806848000000,CITY OF DALLAS
00000806872000000,CITY OF DALLAS
00000806875000000,CITY OF DALLAS
00000806896000000,CITY OF DALLAS
00000806899000000,CITY OF DALLAS
00000808892700000,CITY OF DALLAS
00000810991000000,CITY OF DALLAS
00000811113550000,CITY OF DALLAS
00000811144600000,CITY OF DALLAS
00000811146250000,CITY OF DALLAS
00000811222500000,CITY OF DALLAS
00000811223500000,CITY OF DALLAS
00000811248750000,CITY OF DALLAS
00000811248800000,CITY OF DALLAS
00000811258500000,CITY OF DALLAS
00000811276750000,CITY OF DALLAS
00000811276800000,CITY OF DALLAS
00000811277400000,CITY OF DALLAS
00000811277500000,CITY OF DALLAS
00000811297500000,CITY OF DALLAS
00000811297600000,CITY OF DALLAS
00000811327000000,CITY OF DALLAS
00000811330000000,CITY OF DALLAS
00000811333001800,DART
00000813278000100,CITY OF DALLAS
00000813496000000,CITY OF DALLAS
00000813520000000,CITY OF DALLAS
00000813529000000,CITY OF DALLAS
00000813655500100,CITY OF DALLAS
00000813667000200,CITY OF DALLAS
00000813970050100,CITY OF DALLAS
00000814072000100,CITY OF DALLAS
00000814075000100,CITY OF DALLAS
00000814083000100,CITY OF DALLAS
00000814084100400,CITY OF DALLAS
00000814084150200,CITY OF DALLAS
00000814087000000,CITY OF DALLAS
00000814093000000,CITY OF DALLAS
00000814099000000,CITY OF DALLAS
00000814126000000,CITY OF DALLAS
00000814129000000,CITY OF DALLAS
00000814132000000,MULTIPLE OWNERS
00000814144000000,CITY OF DALLAS
00000814156100000,CITY OF DALLAS
00000814168000100,CITY OF DALLAS
00000814297050200,CITY OF DALLAS
00000814297050300,CITY OF DALLAS
00000814312000000,CITY OF DALLAS
00000814342000000,CITY OF DALLAS
00000814343000000,CITY OF DALLAS
00000814343500000,CITY OF DALLAS
00000814344000000,CITY OF DALLAS
00000814348000000,CITY OF DALLAS
00000814354000000,CITY OF DALLAS
00000814360000300,CITY OF DALLAS
00000814360350000,CITY OF DALLAS
00000814363000100,CITY OF DALLAS
00000814366000100,CITY OF DALLAS
00000814368000100,CITY OF DALLAS
00000814381000100,CITY OF DALLAS
00000814384000100,CITY OF DALLAS
00000814390000000,CITY OF DALLAS
00000814393000100,CITY OF DALLAS
00000814399000100,CITY OF DALLAS
00000814399500100,CITY OF DALLAS
00000814408000100,CITY OF DALLAS
00000814411000100,CITY OF DALLAS
00000814418000100,CITY OF DALLAS
00000815128000000,CITY OF DALLAS
00000815776000000,CITY OF DALLAS
00000815785000000,CITY OF DALLAS
00000815815000000,CITY OF DALLAS
00000815827000000,CITY OF DALLAS
00000815830000000,CITY OF DALLAS
00000815833000000,CITY OF DALLAS
00000816048590000,CITY OF DALLAS
00000816048610000,CITY OF DALLAS
00000816048620000,CITY OF DALLAS
00000816048690000,CITY OF DALLAS
00000816048720000,CITY OF DALLAS
00000816048730000,CITY OF DALLAS
00000816049500000,CITY OF DALLAS
00000816049500100,CITY OF DALLAS
00000816049520100,CITY OF DALLAS
00000816055800000,CITY OF DALLAS
00000816069250000,CITY OF DALLAS
00000816069300000,CITY OF DALLAS
00000816077500000,DALLAS COUNTY
00000816078000000,CITY OF DALLAS
00000816112000000,CITY OF DALLAS
00000816115000000,CITY OF DALLAS
00000816499000000,CITY OF DALLAS
00000816506000000,CITY OF DALLAS
00000816705000000,CITY OF DALLAS
00000817000000000,CITY OF DALLAS
00000817315000000,CITY OF DALLAS
00000818113000000,CITY OF DALLAS
00000818118000000,CITY OF DALLAS
00000818122000000,CITY OF DALLAS
00000818125000000,CITY OF DALLAS
00000818128000000,CITY OF DALLAS
00000818134000000,CITY OF DALLAS
00000818137000000,CITY OF DALLAS
00000818140000000,MULTIPLE OWNERS
00000818144000000,CITY OF DALLAS
00000818147000000,CITY OF DALLAS
00000818150000000,CITY OF DALLAS
00000818153000000,CITY OF DALLAS
00000818153000100,CITY OF DALLAS
00000818155000000,CITY OF DALLAS
00000818164000000,CITY OF DALLAS
00000818167000000,CITY OF DALLAS
00000818173000000,MULTIPLE OWNERS
00000818176000000,CITY OF DALLAS
00000818178000000,CITY OF DALLAS
00000818182000000,CITY OF DALLAS
00000818186000000,CITY OF DALLAS
00000818189000000,CITY OF DALLAS
00000818192000000,CITY OF DALLAS
00000818194000000,CITY OF DALLAS
00000818198000000,CITY OF DALLAS
00000818206000000,CITY OF DALLAS
00000818209000000,CITY OF DALLAS
00000818212000000,CITY OF DALLAS
00000818215000000,CITY OF DALLAS
00000818218000000,CITY OF DALLAS
00000818221000000,CITY OF DALLAS
00000818224000000,CITY OF DALLAS
00000818227000000,CITY OF DALLAS
00000818233000000,CITY OF DALLAS
00000818236000000,CITY OF DALLAS
00000818239000000,CITY OF DALLAS
00000818245000000,CITY OF DALLAS
00000818248000000,CITY OF DALLAS
00000818257000000,CITY OF DALLAS
00000818260000000,CITY OF DALLAS
00000818266200000,CITY OF DALLAS
00000818272000000,CITY OF DALLAS
00000818275000000,CITY OF DALLAS
00000818280000000,CITY OF DALLAS
00000818282000000,CITY OF DALLAS
00000818284000000,CITY OF DALLAS
00000818287020000,DALLAS COUNTY
00000818288070100,CITY OF DALLAS
00000818289020100,CITY OF DALLAS
00000818590000100,CITY OF DALLAS
00000818590001000,CITY OF DALLAS
00000820148050000,CITY OF DALLAS
00000820449900000,CITY OF DALLAS
00000820460950000,CITY OF DALLAS
00000820486980000,CITY OF DALLAS
00000820493500000,CITY OF DALLAS
00000820826000000,CITY OF DALLAS
00000820828750000,CITY OF DALLAS
00000820850750000,CITY OF DALLAS
00000821019760000,DALLAS COUNTY
00000821020100000,DALLAS COUNTY
00000823016000000,CITY OF DALLAS
00000823179500000,CITY OF DALLAS
00000823226540000,CITY OF DALLAS
00000823226560000,CITY OF DALLAS
00000899715150100,CITY OF DALLAS
00000899738300100,CITY OF DALLAS
00000899738400000,CITY OF DALLAS
00000899741450000,CITY OF DALLAS
00000899747750400,CITY OF DALLAS
00000899757820000,CITY OF DALLAS
00000899760740000,CITY OF DALLAS
00000899772910100,CITY OF DALLAS
00000899774880100,CITY OF DALLAS
00000899774930000,CITY OF DALLAS
00000899789090000,DALLAS COUNTY
00000899817470000,CITY OF DALLAS
00000899853200100,CITY OF DALLAS
00000899853600000,CITY OF DALLAS
00000899853600100,CITY OF DALLAS
00000899853850000,CITY OF DALLAS
00000899853900000,CITY OF DALLAS
00000899864700000,CITY OF DALLAS
00000899865900000,CITY OF DALLAS
00000899866600100,CITY OF DALLAS
00000899870220000,CITY OF DALLAS
00000899871600100,CITY OF DALLAS
00000899874860100,CITY OF DALLAS
00000899880350000,CITY OF DALLAS
00000899880400000,CITY OF DALLAS
000027006505A0000,CITY OF DALLAS
00004400370020000,CITY OF DALLAS
000062000A0010000,CITY OF DALLAS
00006400000010000,CITY OF DALLAS
00009500000010000,CITY OF DALLAS
00011900000100000,CITY OF DALLAS
00025900000000100,CITY OF DALLAS
00026000000000000,CITY OF DALLAS
000270000M01A0100,CITY OF DALLAS
00039100000000400,CITY OF DALLAS
00039200000000300,DART
000397000A0020100,CITY OF DALLAS
000403000301A0100,CITY OF DALLAS
000405000101A0100,DART
0004150A000010000,CITY OF DALLAS
00041600010010000,CITY OF DALLAS
00041600010030000,DALLAS COUNTY
00041600020030000,CITY OF DALLAS
00041800000000100,CITY OF DALLAS
00041800000000200,CITY OF DALLAS
00041800000010000,CITY OF DALLAS
000419000A0010000,CITY OF DALLAS
000428000A0010000,CITY OF DALLAS
000478000A04A0000,CITY OF DALLAS
000478000A04A0100,CITY OF DALLAS
000490000M01A0100,DART
000552000J07A0100,CITY OF DALLAS
00058000000000000,CITY OF DALLAS
000593000C0080000,CITY OF DALLAS
00063900030010000,CITY OF DALLAS
000642000531L0000,CITY OF DALLAS
00064400000000000,CITY OF DALLAS
000650000104A0000,DALLAS ISD
000656000804A0000,DALLAS ISD
000796000E01B0000,CITY OF DALLAS
0007970F000020000,CITY OF DALLAS
00080800020200000,CITY OF DALLAS
000827001501A0200,CITY OF DALLAS
00082800030050000,CITY OF DALLAS
000840000A0010100,CITY OF DALLAS
000853000A0010000,DART
000854000Y0010000,CITY OF DALLAS
000874000H07A0000,DALLAS ISD
000927000A01A0100,CITY OF DALLAS
00092900030320000,CITY OF DALLAS
00100000010020000,CITY OF DALLAS
00100100010000100,DART
00100100010060000,CITY OF DALLAS
00100400000000000,CITY OF DALLAS
00111400000000100,CITY OF DALLAS
001131000D0130000,CITY OF DALLAS
00113600000000000,CITY OF DALLAS
001142000501A0000,CITY OF DALLAS
001142000501B0000,CITY OF DALLAS
00122000000000000,CITY OF DALLAS
001242001803A0000,DALLAS ISD
001242001806A0000,DALLAS ISD
001324002A0000000,CITY OF DALLAS
001353000001A0000,DALLAS ISD
001419000320A0000,CITY OF DALLAS
00142100020060000,CITY OF DALLAS
00145100000200000,CITY OF DALLAS
00145100000240000,CITY OF DALLAS
001469000B19A0000,DALLAS ISD
001521000211A0100,CITY OF DALLAS
00165400140040000,CITY OF DALLAS
00165400140050000,CITY OF DALLAS
00177100000000100,CITY OF DALLAS
001860000R0000A00,CITY OF DALLAS
00196500060080000,DALLAS ISD
00224800000430000,CITY OF DALLAS
002301000A0000100,CITY OF DALLAS
002301000A0000200,CITY OF DALLAS
002371000D13A0100,DART
002373000101A0000,DALLAS COUNTY
002373000101B0000,DALLAS COUNTY
00255100090010000,CITY OF DALLAS
002604000N01A0100,CITY OF DALLAS
002668000A0020000,CITY OF DALLAS
002937000B0010000,CITY OF DALLAS
00295400010000000,CITY OF DALLAS
00295400030000000,CITY OF DALLAS
00295400050000000,CITY OF DALLAS
00295400060000000,CITY OF DALLAS
00298700100000100,CITY OF DALLAS
00298900000000100,CITY OF DALLAS
0029990A000010100,CITY OF DALLAS
00300100000010000,CITY OF DALLAS
00300100000020000,CITY OF DALLAS
003002002101A0000,CITY OF DALLAS
003077009407A0000,DALLAS ISD
003105012201A0000,CITY OF DALLAS
003107012402A0000,CITY OF DALLAS
003290004711A0000,CITY OF DALLAS
003291004606A0000,CITY OF DALLAS
003291004614A0000,CITY OF DALLAS
003292004501A0000,CITY OF DALLAS
003292004524A0000,CITY OF DALLAS
003294003709A0000,CITY OF DALLAS
003385000C01A0000,DALLAS ISD
003395000A0010000,CITY OF DALLAS
00339900000000000,CITY OF DALLAS
00340600020000100,MULTIPLE OWNERS
00340600020000200,MULTIPLE OWNERS
00347700000060000,CITY OF DALLAS
00347700000100000,CITY OF DALLAS
00347700000110000,CITY OF DALLAS
003478000A0110000,CITY OF DALLAS
003479000B0010000,CITY OF DALLAS
003479000B0180100,CITY OF DALLAS
00373500000000000,CITY OF DALLAS
003781000D0000000,CITY OF DALLAS
00380100140000000,CITY OF DALLAS
00382700090000300,CITY OF DALLAS
003865000A01A0200,DART
003865000A02A0000,DART
00387100050280000,CITY OF DALLAS
00398800140000000,CITY OF DALLAS
004173000001D0100,CITY OF DALLAS
004377000Z0020300,CITY OF DALLAS
004378000Z0070000,CITY OF DALLAS
004423000A0010000,CITY OF DALLAS
00459500090000100,CITY OF DALLAS
00460700020000700,CITY OF DALLAS
00460700020000800,CITY OF DALLAS
00460900040001100,CITY OF DALLAS
00461000050001400,CITY OF DALLAS
00461400070001200,CITY OF DALLAS
00461400070001300,CITY OF DALLAS
00461500080000900,CITY OF DALLAS
00461500080001000,CITY OF DALLAS
00461600090000500,CITY OF DALLAS
00461600090000600,CITY OF DALLAS
00462900010000400,CITY OF DALLAS
00465100000000000,CITY OF DALLAS
00480600020000200,CITY OF DALLAS
00480800050000100,CITY OF DALLAS
005018000301B0000,CITY OF DALLAS
00511600010000100,CITY OF DALLAS
005185000A0020100,CITY OF DALLAS
00518900000010000,DART
005189000B0010000,DART
005196000501A0000,DALLAS ISD
005201001013B0000,DART
005202001115B0000,CITY OF DALLAS
005217000501A0000,DALLAS ISD
00525000000000000,CITY OF DALLAS
005310000B0000A00,CITY OF DALLAS
00533500120000A00,CITY OF DALLAS
00534300020090000,CITY OF DALLAS
00534300040000A00,CITY OF DALLAS
00534300080000A00,CITY OF DALLAS
005344000A0000000,CITY OF DALLAS
00536100160000A00,CITY OF DALLAS
00536400000000A00,CITY OF DALLAS
00536400000000B00,CITY OF DALLAS
00536400000000C00,CITY OF DALLAS
00536400020000A00,CITY OF DALLAS
00540200000010000,CITY OF DALLAS
00542000050000000,CITY OF DALLAS
005436000V0000A00,CITY OF DALLAS
005508000C0000100,CITY OF DALLAS
00554100080000000,CITY OF DALLAS
00554200000000100,CITY OF DALLAS
00554300000000100,CITY OF DALLAS
00554300000000200,CITY OF DALLAS
00556900070000500,CITY OF DALLAS
00557000080000400,CITY OF DALLAS
00558700140000200,CITY OF DALLAS
00558800000000300,CITY OF DALLAS
005705000T0000A00,CITY OF DALLAS
00572300000000100,CITY OF DALLAS
005748000A01C0000,DALLAS COUNTY
0057600C000010000,CITY OF DALLAS
0057600C000020000,CITY OF DALLAS
005771000A05A0000,DART
00577500000110000,CITY OF DALLAS
005775000A0000000,CITY OF DALLAS
00577600130230000,CITY OF DALLAS
0057890A0001A0000,CITY OF DALLAS
005795000A01E0100,CITY OF DALLAS
0057950B000010000,CITY OF DALLAS
005799001302A0100,DART
005799002502A0100,DART
005799002502A0200,DART
00580000000000200,CITY OF DALLAS
00580000000000300,CITY OF DALLAS
00581300130000A00,CITY OF DALLAS
00583200000000000,CITY OF DALLAS
00583900020120000,CITY OF DALLAS
005856000R0000100,CITY OF DALLAS
00587600330000100,CITY OF DALLAS
00591800000010100,DART
00592800010000000,CITY OF DALLAS
00595700000000000,CITY OF DALLAS
00598300000000100,CITY OF DALLAS
00598300000000200,CITY OF DALLAS
005997000A0020000,CITY OF DALLAS
00600800000000000,CITY OF DALLAS
00600900000000000,CITY OF DALLAS
00601900000000000,CITY OF DALLAS
006036000B0000000,CITY OF DALLAS
006037000B0000300,CITY OF DALLAS
00605700000000100,DALLAS COUNTY
00606900000000100,CITY OF DALLAS
006085000A0010000,CITY OF DALLAS
00611300000020300,CITY OF DALLAS
00611302060000000,CITY OF DALLAS
006116000C0000100,DART
006116001251A0000,DALLAS ISD
00611600160000B00,DALLAS ISD
0061180H000060000,CITY OF DALLAS
00611900000060000,CITY OF DALLAS
006119000A0010000,CITY OF DALLAS
006127000T0000A00,CITY OF DALLAS
006127000T0000B00,CITY OF DALLAS
006127000U0000A00,CITY OF DALLAS
0061270U000190000,CITY OF DALLAS
00612800000000C00,CITY OF DALLAS
006138000B01A0000,DALLAS ISD
006144000R0010000,CITY OF DALLAS
00618700020000A00,CITY OF DALLAS
00620200000000A00,CITY OF DALLAS
006213000B0000A00,CITY OF DALLAS
006213000C0000A00,CITY OF DALLAS
00621800000000100,CITY OF DALLAS
00622700010010000,DALLAS ISD
00623000000000000,CITY OF DALLAS
006239000C0020000,CITY OF DALLAS
006239000C0030000,CITY OF DALLAS
00624700000000100,CITY OF DALLAS
00624700000000200,CITY OF DALLAS
0062490A000020000,CITY OF DALLAS
00626100000010000,CITY OF DALLAS
00626100000010100,CITY OF DALLAS
006286000B0000A00,CITY OF DALLAS
00628800000000A00,CITY OF DALLAS
00631500000010000,CITY OF DALLAS
00631700010000A00,CITY OF DALLAS
0063640L000010000,CITY OF DALLAS
00639400010000100,CITY OF DALLAS
006406000A02A0000,CITY OF DALLAS
00640700000000A00,CITY OF DALLAS
00640700000000B00,CITY OF DALLAS
00641600000000000,CITY OF DALLAS
006431000N01A0000,DALLAS ISD
006431000N01B0000,DALLAS ISD
006431000N01C0000,DALLAS ISD
006431000N01D0000,CITY OF DALLAS
006431000N02A0000,DALLAS ISD
006456000C01A0000,DALLAS ISD
0064810A000040100,CITY OF DALLAS
00649300000000100,CITY OF DALLAS
00649500080030200,CITY OF DALLAS
00649800000000100,CITY OF DALLAS
00650900000000100,CITY OF DALLAS
00652200000000A00,CITY OF DALLAS
006598000B0000100,CITY OF DALLAS
006608000A0010000,DART
006629000F0090000,CITY OF DALLAS
006629000V0000100,CITY OF DALLAS
006630000D0000A00,CITY OF DALLAS
00663400020000100,CITY OF DALLAS
006634000205A0000,CITY OF DALLAS
006634000206A0000,CITY OF DALLAS
006634000206B0000,CITY OF DALLAS
006634000207A0000,CITY OF DALLAS
006634000208A0000,CITY OF DALLAS
006634000208B0000,CITY OF DALLAS
006634000209A0000,CITY OF DALLAS
006634000210A0000,CITY OF DALLAS
006634000211A0000,CITY OF DALLAS
006634000211B0000,CITY OF DALLAS
006634000212A0000,CITY OF DALLAS
006634000213A0000,CITY OF DALLAS
006634000213B0000,CITY OF DALLAS
006634000214A0000,CITY OF DALLAS
006634000215A0000,CITY OF DALLAS
006634000216A0000,CITY OF DALLAS
006634000217A0000,CITY OF DALLAS
006634000218A0000,CITY OF DALLAS
006655000J0000000,CITY OF DALLAS
00668400000000000,CITY OF DALLAS
0066890A000270000,CITY OF DALLAS
00669600000000100,CITY OF DALLAS
00669600030000100,CITY OF DALLAS
0067400G000060000,CITY OF DALLAS
006764000507A0000,CITY OF DALLAS
00676400050930000,CITY OF DALLAS
0067870O000000000,CITY OF DALLAS
